id,age,sexe,taux,situationFamiliale,nbEnfantsAcharge,seconde_voiture,immatriculation
53668,20,M,208,En Couple,0,true,937 RV 57
53671,81,M,199,En Couple,0,true,4705 UO 16
53683,25,M,519,En Couple,2,true,6585 KE 59
53689,35,F,743,En Couple,1,true,8936 IJ 73
53692,49,M, ,En Couple,0,true,5804 PL 18
53696,23,F,193,En Couple,2,true,5334 LS 96
53707,50,M,585,En Couple,4,true,6265 GS 12
53715,20,F,471,En Couple,1,true,7533 VF 86
53717,69,M,577,En Couple,4,true,5231 EB 39
53720,33,M,240,En Couple,1,true,6536 LQ 92
53723,23,M,597,En Couple,2,true,1697 DA 68
53732,63,M,465,En Couple,2,true,5251 SP 34
53765,37,M,223,En Couple,1,true,3796 TZ 38
53766,31,M,1322,En Couple,4,true,9714 TV 76
53770,70,M,1397,En Couple,0,true,1626 FH 31
53777,83,F,1063,En Couple,1,true,25 FO 29
53790,29,M,475,En Couple,3,true,8191 TW 92
53801,74,F,206,En Couple,0,true,1058 UW 24
53814,65,M,545,En Couple,1,true,8889 FV 96
53843,20,F,535,En Couple,2,true,3589 PD 12
53851,34,M,898,En Couple,0,true,5009 IB 36
53866,27,M,1291,En Couple,1,true,3279 HF 89
53868,28,M,568,En Couple,2,true,9243 BA 95
53869,40,M,168,En Couple,0,true,3135 NK 68
53872,74,M,445,En Couple,3,true,9613 UJ 84
53874,20,M,444,En Couple,1,true,2417 AM 18
53876,35,M,525,En Couple,1,true,3939 OZ 41
53878,75,M,559,En Couple,2,true,7774 SI 59
53881,71,F,224,En Couple,3,true,5452 MX 43
53886,32,M,568,En Couple,3,true,7191 RM 74
53894,36,M,1364,En Couple,0,true,7132 VS 37
53905,40,M,570,Marie(e),4,true,1789 AA 73
53913,51,F,479,En Couple,4,true,4872 KQ 83
53919,67,M,419,En Couple,0,true,2361 OY 18
53963,67,M,539,En Couple,0,true,6591 KE 66
53968,57,M,246,En Couple,1,true,1403 PC 26
53969,22,M,431,En Couple,2,true,2226 AV 95
53977,44,M,173,En Couple,0,true,9849 DI 71
53999,48,M,448,En Couple,1,true,9928 KT 77
54014,19,M,599,En Couple,2,true,9017 FQ 74
54015,42,F,824,En Couple,3,true,1263 ZF 65
54019,25,M,828,En Couple,0,true,4646 PN 72
54020,30,F,1243,En Couple,0,true,6809 VN 59
54021,67,M,565,En Couple,1,true,6282 UF 32
54026,80,M,444,En Couple,1,true,6999 NR 23
54032,59,M,436,En Couple,2,true,4566 AB 46
54054,66,M,520,En Couple,3,true,4300 TY 71
54072,70,F,577,En Couple,1,true,1465 FA 68
54073,70,M,151,En Couple,0,true,4210 JY 29
54083,47,M,484,En Couple,0,true,6170 JM 29
54085,43,M,203,En Couple,0,true,868 KC 26
54094,73,F,946,En Couple,1,true,9904 ZT 71
54103,52,F,552,En Couple,4,true,8967 EW 27
54106,60,F,166,En Couple,3,true,5252 LW 88
54111,35,M,550,En Couple,3,true,1265 MO 89
54116,24,M,1328,En Couple,2,true,9434 YQ 75
54120,56,F,1302,En Couple,0,true,5524 WY 28
54121,49,M,437,En Couple,4,true,4306 EK 89
54122,41,F,417,En Couple,1,true,7864 YF 25
54129,62,M,568,En Couple,2,true,4554 BB 60
54130,29,F,242,En Couple,1,true,43 ZJ 94
54144,54,M,423,En Couple,0,true,309 VI 12
54148,39,F,152,En Couple,1,true,5238 YT 54
54155,32,M,837,En Couple,2,true,7881 XF 49
54165,20,F,1193,En Couple,3,true,5799 FI 10
54168,37,M,1376,En Couple,0,true,1188 OY 50
54170,18,M,551,En Couple,2,true,7046 OD 66
54171,26,F,586,En Couple,3,true,8653 UC 61
54172,23,M,428,En Couple,2,true,7298 DG 49
54174,36,M,595,En Couple,0,true,4379 RS 16
54188,59,F,163,En Couple,4,true,4953 PP 14
54190,23,M,1048,En Couple,3,true,8583 BC 92
54197,29,M,1170,En Couple,4,true,7742 VB 24
54219,32,M,425,En Couple,2,true,8789 RG 68
54223,30,F,579,En Couple,4,true,7793 DS 44
54225,58,M,570,En Couple,2,true,8617 WI 66
54226,54,F,485,En Couple,3,true,7426 QU 71
54227,18,M,1233,En Couple,2,true,6220 ER 56
54233,54,M,462,En Couple,2,true,6385 HV 50
54235,52,F,409,En Couple,2,true,2386 XG 67
54248,28,F,705,En Couple,0,true,2854 JG 14
54249,26,M,1268,En Couple,1,true,4147 LP 42
54251,45,F,1215,En Couple,3,true,7272 TC 40
54273,51,M,1326,En Couple,3,true,5947 OC 76
54279,76,M,583,En Couple,0,true,6884 PL 11
54283,21,M,444,En Couple,1,true,8196 JZ 36
54287,64,M,244,En Couple,4,true,9086 CM 20
54294,50,F,413,En Couple,2,true,5052 QK 41
54302,66,F,553,En Couple,4,true,6015 PO 51
54312,82,M,211,N/D,1,true,7203 VC 63
54316,21,M,1190,En Couple,0,true,4271 TD 21
54334,71,M,467,En Couple,3,true,5305 MP 74
54336,54,M,1246,En Couple,3,true,4238 JL 84
54338,81,M,528,En Couple,1,true,986 AX 62
54348,31,F,1051,En Couple,3,true,6066 HX 22
54350,32,M,423,En Couple,3,true,6294 PA 92
54357,38,F,191,En Couple,4,true,4514 DW 69
54381,18,M,228,En Couple,0,true,9572 JD 97
54385,31,M,1383,En Couple,2,true,8709 JB 23
54386,23,M,416,En Couple,3,true,3110 DF 31
54387,24,M,822,En Couple,1,true,171 LP 27
54404,70,M,557,En Couple,2,true,8294 VQ 50
54412,38,F,528,En Couple,3,true,9818 ZV 68
54413,77,M,725,En Couple,3,true,8001 FT 65
54418,63,F,185,En Couple,1,true,6331 WW 65
54421,45,M,1302,En Couple,0,true,1935 OK 34
54423,33,M,1171,En Couple,0,true,6636 WO 48
54452,54,M,1248,En Couple,1,true,801 HY 39
54453,68,M,1058,En Couple,3,true,2602 OR 77
54456,79,M,797,En Couple,0,true,31 NS 79
54458,23,F,1271,En Couple,3,true,620 AD 59
54474,32,M,761,En Couple,1,true,8835 UO 32
54477,25,F,590,En Couple,1,true,5075 GJ 22
54485,41,M,466,En Couple,2,true,7646 TH 31
54486,56,M,247,En Couple,1,true,1792 DS 16
54495,27,M,221,En Couple,0,true,5302 TV 31
54499,62,F,759,En Couple,4,true,8227 BE 49
54524,84,M,470,En Couple,1,true,8205 SN 26
54530,54,M,168,En Couple,2,true,1022 EW 35
54548,24,M,501,En Couple,2,true,5517 KI 65
54559,83,M,575,En Couple,3,true,5683 NN 83
54571,52,M,566,En Couple,0,true,2154 TE 30
54610,27,M,579,En Couple,4,true,6775 MC 86
54613,49,F,1378,En Couple,0,true,2529 GV 44
54623,40,M,533,En Couple,2,true,1890 AJ 86
54633,22,M,1247,En Couple,0,true,8646 TR 32
54639,24,F,245,En Couple,3,true,6763 JH 44
54643,55,F,595,En Couple,1,true,1542 IG 54
54645,81,F,563,En Couple,0,true,1456 FR 90
54665,63,M,453,En Couple,0,true,8817 CJ 49
54684,35,M,231,En Couple,4,true,3177 UJ 66
54694,42,M,1309,En Couple,3,true,3258 TP 20
54712,52,M,1353,En Couple,2,true,8342 IB 17
54716,57,M,523,En Couple, ,true,9786 OT 89
54717,56,M,541,En Couple,3,true,3458 SZ 77
54731,33,F,541,En Couple,1,true,5234 QM 54
54737,25,M,189,En Couple,2,true,9479 PW 51
54742,53,F,465,En Couple,4,true,2343 ED 50
54743,55,F,415,En Couple,3,true,370 NC 68
54747,25,M,240,En Couple,1,true,2146 UU 82
54759,21,M,507,En Couple,0,true,9008 ET 16
54768,64,M,476,En Couple,3,true,2618 FE 64
54779,78,M,554,En Couple,0,true,6018 KK 27
54782,38,M,514,En Couple,2,true,1468 LZ 25
54788,44,M,750,En Couple,3,true,1499 RH 21
54793,58,M,196,En Couple,1,true,6260 EQ 39
54803,27,M,1187,En Couple,-1,true,318 DX 74
54836,50,M,879,En Couple,0,true,5694 MK 45
54838,76,F,859,En Couple,0,true,5268 NC 96
54840,31,M,206,En Couple,1,true,8638 ZL 40
54849,41,F,186,?,2,true,7181 WE 69
54863,45,F,1254,En Couple,1,true,3002 DQ 54
54874,81,M,245,En Couple,0,true,2329 GN 57
54902,30,F,422,En Couple,3,true,1881 YP 90
54916,22,M,154,En Couple,2,true,5047 RL 78
54918,33,M,460,En Couple,2,true,1903 FR 88
54949,35,M,463,En Couple,3,true,9768 JS 12
54951,68,M,529,En Couple,1,true,5250 QL 65
54956,39,F,569,En Couple,1,true,6009 DJ 86
54971,71,M,152,En Couple,1,true,9632 CK 22
54978,21,F,1132,En Couple,2,true,4857 XP 97
54990,67,M,404,En Couple,1,true,6720 SX 25
54994,35,F,1010,En Couple,0,true,9348 DO 89
55001,64,F,222,En Couple,1,true,4777 HX 18
55022,84,F,1323,En Couple,2,true,6085 YA 81
55045,67,M,505,En Couple,4,true,9792 WO 37
55055,53,M,781,En Couple,1,true,2402 XD 39
55060,32,M,1142,En Couple,3,true,6722 GZ 78
55061,25,M,531,En Couple,0,true,7022 NV 69
55066,43,F,546,En Couple,2,true,2768 UL 31
55070,33,F,556,En Couple,4,true,5262 TW 46
55073,53,M,818,En Couple,0,true,1790 KV 13
55092,40,M,199,En Couple,3,true,5669 BN 93
55096,43,F,1068,En Couple,0,true,821 AO 83
55103,25,M,432,En Couple,4,true,4800 QI 67
55105,30,M,1266,En Couple,1,true,4898 KP 78
55108,19,F,1399,En Couple,0,true,4816 GT 78
55121,48,M,402,En Couple,0,true,4045 MY 95
55126,27,F,435,En Couple,4,true,5829 CH 80
55136,41,F,211,En Couple,2,true,4373 EQ 98
55140,53,M,449,En Couple,2,true,5484 NM 81
55170,69,F,872,En Couple,0,true,6025 XQ 53
55188,58,F,473,En Couple,1,true,3551 EV 95
55189,56,M,577,En Couple,4,true,5925 UD 34
55206,32,M,479,En Couple,0,true,9804 NY 84
55211,55,M,433,En Couple,1,true,308 PP 62
55222,41,M,464,En Couple,1,true,9620 CE 33
55225,81,M,415,En Couple,1,true,6321 IZ 46
55230,39,M,590,En Couple,2,true,7122 WW 33
55244,27,M,172,En Couple,0,true,5567 BG 58
55246,32,M,779,En Couple,2,true,6694 AE 53
55247,61,M,597,En Couple,1,true,204 IQ 43
55259,30,M,193,En Couple,1,true,5715 VI 95
55269,34,M,560,En Couple,1,true,97 LM 65
55278,23,F,477,En Couple,2,true,6479 AD 22
55280,52,F,435,Marie(e),1,true,3974 CW 16
55281,38,M,527,En Couple,2,true,8208 VC 95
55309,43,F,822,En Couple,3,true,2476 GN 37
55324,29,M,555,En Couple,1,true,9110 LU 81
55335,50,M,528,En Couple,0,true,8557 UZ 35
55336,48,F,890,En Couple,0,true,4342 IH 48
55359,24,M,1106,En Couple,3,true,9613 QA 73
55360,24,M,404,En Couple,4,true,4622 YK 27
55369,47,M,200,En Couple,3,true,37 MW 71
55372,35,M,406,En Couple,1,true,9768 QZ 20
55373,67,M,402,En Couple,1,true,7338 EA 28
55385,65,M,745,En Couple,1,true,8617 IW 56
55386,84,F,1198,En Couple,4,true,9064 VC 61
55394,31,M,504,En Couple,2,true,1760 MY 93
55398,22,M,849,En Couple,0,true,1749 QA 93
55402,62,F,440,En Couple,2,true,1830 OB 59
55407,22,M,210,En Couple,0,true,9396 RH 66
55412,24,M,561,En Couple,4,true,922 HM 75
55415,25,M,500,En Couple,2,true,3628 OX 93
55416,37,M,1084,En Couple,3,true,9738 UX 29
55450,41,M,437,En Couple,1,true,8786 OQ 16
55455,24,M,882,En Couple,2,true,702 QJ 73
55456,51,M,593,En Couple,3,true,5113 CX 73
55457,25,M,1351,En Couple,3,true,4467 UP 85
55474,26,M,499,En Couple,3,true,3386 BT 96
55483,56,M,1303,En Couple,4,true,7240 DE 87
55491,63,M,530,En Couple,0,true,9651 JF 68
55505,52,M,767,En Couple,4,true,9532 GH 26
55506,18,M,196,En Couple,3,true,4929 WW 91
55508,37,M,412,En Couple,2,true,7524 RP 20
55512,52,M,783,En Couple,2,true,3332 WD 57
55527,20,M,226,En Couple,0,true,8933 KH 11
55533,42,M,549,En Couple,2,true,7508 XE 35
55538,43,M,587,En Couple,0,true,696 GX 17
55543,68,F,435,En Couple,4,true,8010 YT 23
55553,30,M,181,En Couple,4,true,8764 KK 22
55567,24,M,505,En Couple,3,true,544 FO 21
55569,69,M,1174,En Couple,2,true,3267 AG 82
55575,40,F,927,En Couple,0,true,8283 PM 24
55594,30,M,798,En Couple,4,true,2574 IA 47
55598,40,F,773,En Couple,0,true,2644 MA 55
55599,43,F,403,En Couple,4,true,1263 DL 32
55617,26,M,244,En Couple,2,true,1788 JJ 73
55627,43,M,156,En Couple,2,true,8852 DC 12
55630,26,M,1371,En Couple,2,true,6179 VA 87
55635,25,M,248,En Couple,3,true,4120 RS 25
55641,76,F,404,En Couple,4,true,1986 VN 54
55643,26,M,488,En Couple,0,true,3259 FF 62
55646,53,F,590,En Couple,1,true,3274 FL 29
55653,39,M,474,En Couple,2,true,2776 LW 83
55661,37,M,172,En Couple,1,true,1729 OF 68
55663,80,F,202,En Couple,2,true,6135 DB 54
55673,79,M,498,En Couple,3,true,9393 UO 88
55698,45,F,217,En Couple,1,true,5138 WA 85
55707,62,F,563,En Couple,2,true,5966 YE 26
55710,50,F,1154,Marie(e),1,true,9641 JF 23
55712,38,M,585,En Couple,2,true,1293 GO 86
55717,28,F,496,En Couple,1,true,1765 GE 43
55718,49,F,460,En Couple,2,true,2557 PU 14
55721,19,F,212,En Couple,1,true,3742 JB 92
55732,19,M,244,En Couple,3,true,4689 FZ 52
55735,18,M,520,En Couple,4,true,9838 PC 64
55744,30,F,1284,En Couple,0,true,5606 DP 63
55748,18,M,202,En Couple,3,true,4321 LS 67
55751,21,M,460,En Couple,4,true,2831 DW 92
55754,59,M,487,En Couple,2,true,605 XS 90
55760,22,M,176,En Couple,2,true,8352 ZD 54
55768,24,F,1242,En Couple,0,true,6511 LJ 46
55769,75,M,1250,En Couple,2,true,5442 DN 23
55778,49,M,563,En Couple,2,true,6752 AH 50
55786,80,M,524,En Couple,0,true,5176 MO 19
55790,24,M,151,En Couple,4,true,1890 IN 64
55815,33,M,591,En Couple,4,true,5175 XI 19
55828,18,M,560,En Couple,1,true,1162 CP 90
55835,33,M,468,En Couple,1,true,4795 HV 74
55845,78,F,571,En Couple,1,true,1878 KL 15
55847,62,?,782,En Couple,4,true,7088 CC 71
55866,59,F,1191,En Couple,1,true,89 PE 34
55878,24,F,432,En Couple,3,true,1148 CP 62
55884,52,M,461,En Couple,0,true,7995 WK 35
55890,63,M,200,En Couple,0,true,5990 SI 10
55891,27,M,195,En Couple,1,true,8624 AZ 30
55901,55,F,448,En Couple,1,true,8462 YJ 72
55906,36,M,156,En Couple,4,true,9264 XA 30
55922,38,M,577,En Couple,2,true,2787 AZ 71
55939,26,M,1342,En Couple,1,true,4830 BB 10
55940,41,M,439,En Couple,2,true,4873 YK 51
55949,61,F,194,En Couple,1,true,872 DK 71
55970,53,M,512,En Couple,3,true,8251 AM 10
55980,68,F,1072,En Couple,2,true,751 EU 87
55996,62,M,1287,En Couple,3,true,7071 NX 89
56003,18,M,175,En Couple,4,true,3678 XL 79
56011,76,F,464,En Couple,2,true,1073 BM 17
56016,26,M,773,En Couple,0,true,698 RP 24
56022,21,F,1099,En Couple,1,true,1384 FJ 33
56024,37,F,929,En Couple,2,true,7850 BQ 20
56028,51,F,437,En Couple,0,true,7108 OI 94
56034,25,F,202,En Couple,3,true,7128 JA 98
56036,25,F,245,En Couple,3,true,9939 DU 16
56037,24,M,452,En Couple,2,true,7798 KJ 16
56044,50,M,183,En Couple,0,true,2409 PT 33
56045,18,M,541,En Couple,3,true,681 TO 24
56055,31,M,514,En Couple,2,true,4946 VC 97
56078,24,F,582,En Couple,0,true,1122 YV 29
56079,42,M,582,En Couple,2,true,7454 BD 23
56085,34,M,1085,En Couple,4,true,7324 FQ 96
56088,51,M,216,En Couple,1,true,2174 AI 67
56112,23,M,205,En Couple,3,true,860 XI 68
56114,71,F,419,En Couple,1,true,1708 DW 55
56136,24,M,1128,En Couple,2,true,8144 WQ 75
56145,57,M,1239,En Couple,3,true,6042 CK 70
56147,32,F,1233,En Couple,4,true,4519 TE 25
56151,22,M,1055,En Couple,2,true,5621 DJ 92
56169,22,M,446,En Couple,1,true,4418 BH 92
56171,24,M,563,En Couple,0,true,8322 IZ 56
56185,30,M,224,En Couple,3,true,281 BN 29
56192,20,M,455,En Couple,2,true,9045 XL 65
56200,42,M,429,En Couple,2,true,1239 ZU 28
56203,41,M,555,En Couple,3,true,8091 QL 69
56207,21,F,574,En Couple,4,true,6253 VG 84
56209,72,F,425,En Couple,2,true,580 AF 72
56210,18,F,484,En Couple,1,true,9887 LN 17
56211,27,M,551,En Couple,4,true,9846 LI 51
56224,58,F,541,En Couple,0,true,5925 BO 77
56231,23,M,565,En Couple,4,true,2323 LY 96
56237,18,F,593,En Couple,0,true,2144 BU 97
56240,70,M,760,En Couple,3,true,91 HI 27
56242,50,M,199,En Couple,3,true,2657 IJ 12
56254,55,M,851,En Couple,2,true,4416 II 52
56257,33,M,506,En Couple,1,true,7245 SD 63
56271,34,M,1012,En Couple,3,true,9576 SK 58
56297,37,M,473,En Couple,1,true,6979 IR 68
56304,30,M,474,En Couple,2,true,1630 RO 78
56313,21,M,1367,En Couple,3,true,9659 VB 76
56316,63,F,415,En Couple,1,true,8633 CP 46
56329,31,M,1217,En Couple,1,true,4441 PF 80
56331,57,F,1086,En Couple,0,true,4742 YF 63
56346,51,M,402,En Couple,1,true,6892 IL 43
56354,38,M,408,En Couple,4,true,6616 GT 91
56357,20,M,489,En Couple,0,true,9513 SN 46
56361,78,M,404,En Couple,2,true,663 WZ 64
56377,38,M,426,En Couple,3,true,9319 TP 63
56379,61,M,221,En Couple,1,true,8996 VC 77
56419,58,M,152,En Couple,2,true,7101 HG 56
56427,22,F,463,En Couple,4,true,620 SV 62
56431,45,M,1085,En Couple,4,true,8431 KR 93
56454,21,M,864,En Couple,0,true,9403 RY 87
56457,38,M,239,En Couple,1,true,6836 JO 18
56470,19,M,546,En Couple,3,true,6381 XI 90
56476,26,M,952,En Couple,4,true,6929 XI 31
56491,83,F,436,En Couple,1,true,2992 VN 56
56499,34,M,160,En Couple,3,true,5405 JM 25
56525,33,M,206,En Couple,2,true,7272 TL 49
56526,58,F,1122,En Couple,3,true,4178 WI 87
56547,53,F,510,En Couple,1,true,9150 ZH 82
56550,76,F,1284,En Couple,2,true,600 LM 89
56568,48,F,403,En Couple,4,true,8442 QY 57
56571,27,M,195,En Couple,0,true,6520 LE 63
56598,41,M,598,En Couple,0,true,1824 ZW 66
56617,81,M,172,En Couple,0,true,4761 JE 79
56626,77,M,451,En Couple,3,true,7008 WH 69
56649,64,M,195,En Couple,1,true,3251 FN 24
56655,29,M,223,En Couple,2,true,3490 IE 62
56667,27,M,177,En Couple, ,true,7037 QA 13
56671,49,M,177,En Couple,2,true,5049 NB 18
56672,32,F,594,En Couple,1,true,7261 KW 67
56675,83,M,423,En Couple,4,true,7510 SZ 33
56696,44,M,997,En Couple,1,true,1701 IG 44
56713,26,F,1058,En Couple,4,true,8370 XL 31
56716,18,M,932,En Couple,1,true,903 PG 60
56719,75,F,581,En Couple,1,true,5611 NJ 31
56728,39,M,409,En Couple,2,true,3313 JV 90
56729,42,M,492,En Couple,3,true,3673 VI 55
56742,38,M,499,En Couple,1,true,5936 KT 41
56749,52,M,516,En Couple,0,true,7621 NB 62
56764,40,M,495,En Couple,3,true,5013 AY 83
56765,28,F,520,En Couple,1,true,2663 LH 74
56770,47,M,771,En Couple,3,true,8278 LN 33
56776,36,M,565,En Couple,1,true,9634 UQ 32
56777,35,M,423,En Couple,1,true,8690 IN 86
56786,22,M,1002,En Couple,2,true,1264 TL 69
56790,66,M,927,En Couple,3,true,3628 YY 95
56791,37,M,406,En Couple,2,true,6017 GK 70
56792,20,M,1293,En Couple,0,true,6523 CB 75
56794,21,M,423,En Couple,3,true,4467 SF 52
56799,32,M,1051,En Couple,0,true,6493 VL 72
56803,39,F,169,En Couple,2,true,8791 VE 48
56819,42,M,438,En Couple,3,true,2131 HH 72
56820,40,M,799,En Couple,1,true,773 RR 41
56835,46,F,497,En Couple,2,true,9400 MR 80
56843,28,M,207,En Couple,4,true,1091 HN 75
56844,59,M,1132,En Couple,2,true,8907 RY 14
56867,65,M,427,En Couple,2,true,3682 QT 30
56870,39,M,560,En Couple,2,true,4420 ME 70
56873,22,M,450,En Couple,2,true,6731 PF 93
56874,27,M,580,En Couple,0,true,6004 XU 81
56894,20,M,1113,En Couple,0,true,2590 WS 93
56895,79,M,480,En Couple,1,true,3402 DP 11
56899,31,M,554,En Couple,3,true,2469 EF 93
56905,24,M,479,En Couple,1,true,1849 HG 70
56908,53,F,521,En Couple,3,true,177 RZ 39
56909,59,M,405,En Couple,0,true,722 IH 69
56932,25,F,474,En Couple,3,true,3683 RK 64
56936,44,F,532,En Couple,0,true,6274 CS 21
56938,56,M,477,En Couple,0,true,365 NZ 45
56956,28,F,563,En Couple,1,true,6996 RG 23
56963,75,F,1110,En Couple,2,true,2035 UZ 78
56970,27,M,1364,En Couple,4,true,9419 IV 20
56976,59,F,444,En Couple,1,true,6361 HC 93
56977,23,M,193,En Couple,3,true,1618 RD 48
56982,82,M,454,En Couple,0,true,5210 XC 84
56994,47,M,1290,En Couple,0,true,3596 GI 46
56997,66,M,784,En Couple,1,true,6709 GC 17
57000,25,M,1022,En Couple,0,true,3666 NN 32
57027,51,M,411,En Couple,1,true,467 PZ 78
57033,49,M,180,En Couple,1,true,6233 PL 63
57050,37,M,1319,En Couple,0,true,7546 DP 33
57054,39,F,1330,En Couple,1,true,7968 NS 84
57065,25,M,579,En Couple,2,true,4322 YL 51
57068,22,M,249,En Couple,0,true,4703 WK 11
57071,26,M,164,En Couple,2,true,3690 KV 82
57076,47,M,410,En Couple,2,true,5316 NH 19
57089,57,M,223,En Couple,3,true,3626 CN 30
57101,35,F,171,En Couple,0,true,954 LW 60
57105,81,M,595,En Couple,1,true,3213 AE 12
57107,49,M,824,En Couple,3,true,3431 RE 20
57112,27,M,1321,En Couple,4,true,8778 NK 60
57117,38,M,171,En Couple,1,true,7762 EY 49
57122,82,M,415,En Couple,1,true,6776 QV 85
57125,50,F,794,En Couple,1,true,7446 LU 76
57129,38,M,506,En Couple,1,true,717 OU 55
57137,21,M,400,En Couple,1,true,4069 ZS 42
57156,47,M,409,En Couple,0,true,3764 MA 70
57164,54,F,448,En Couple,2,true,1850 RY 44
57165,57,M,1346,En Couple,2,true,6832 DO 51
57168,43,M,462,En Couple,4,true,3499 QB 15
57175,21,M,1337,En Couple,2,true,1045 VP 47
57190,43,M,481,En Couple,3,true,9474 PL 32
57207,49,F,574,En Couple,2,true,4167 UB 45
57216,39,M,223,En Couple,0,true,8085 MJ 60
57220,22,F,466,En Couple,0,true,9067 JH 57
57242,50,M,1232,En Couple,2,true,573 CV 55
57254,84,M,582,En Couple,1,true,4769 MR 53
57255,59,M,556,En Couple,3,true,1898 EW 60
57257,63,M,1399,En Couple,3,true,7834 RV 73
57260,46,M,1365,En Couple,4,true,7530 UW 96
57261,73,M,578,En Couple,0,true,5226 LZ 40
57284,29,M,1213,En Couple,3,true,1380 BO 19
57286,59,M,163,En Couple,2,true,3889 JF 13
57297,57,F,411,En Couple,0,true,7742 BV 60
57298,73,M,588,En Couple,2,true,5228 GY 68
57313,22,F,492,En Couple,3,true,4016 JZ 84
57317,30,F,520,En Couple,0,true,4590 EU 61
57337,24,F,525,En Couple,4,true,2587 EQ 67
57344,24,M,558,En Couple,1,true,8393 HE 10
57345,58,M,939,En Couple,2,true,9911 XM 81
57363,27,M,464,En Couple,1,true,3239 AB 43
57365,77,F,1397,En Couple,4,true,3026 NA 56
57366,28,M,442,En Couple,2,true,8364 CM 83
57368,37,F,553,En Couple,1,true,7277 UF 72
57380,68,M,962,En Couple,4,true,3709 PF 68
57389,52,M,1129,En Couple,1,true,6323 EK 77
57390,33,F,553,En Couple,4,true,1696 SU 84
57393,31,M,492,En Couple,4,true,5032 VV 77
57396,55,M,556,En Couple,0,true,3007 ZY 68
57417,82,M,423,En Couple,1,true,6 JF 47
57438,29,M,1101,En Couple,3,true,4976 XN 40
57440,26,M,1099,En Couple,2,true,6897 FX 77
57443,57,M,466,En Couple,0,true,3906 IE 67
57456,35,M,569,En Couple,0,true,4945 MZ 94
57464,26,M,1388,En Couple,4,true,1346 QC 67
57477,48,F,203,En Couple,3,true,6585 KA 60
57479,51,M,733,En Couple,3,true,7041 KM 37
57482,41,M,576,En Couple,0,true,6757 BO 32
57484,59,M,497,En Couple,1,true,1083 MY 87
57489,47,M,418,En Couple,1,true,2832 EE 23
57495,29,F,249,En Couple,2,true,5994 WC 63
57511,70,M,428,En Couple,0,true,9364 RM 14
57517,30,M,1226,En Couple,3,true,7701 ZX 59
57523,32,M,582,En Couple,2,true,8843 YU 74
57527,62,F,593,En Couple,2,true,8593 FZ 25
57528,29,M,589,En Couple,1,true,8547 ML 56
57534,37,M,150,En Couple,0,true,5923 AQ 48
57563,47,F,1133,En Couple,4,true,3342 KH 96
57564,21,M,449,En Couple,1,true,4409 ST 80
57576,24,M,406,En Couple,0,true,447 GS 12
57582,28,M,457,En Couple,0,true,22 CV 94
57585,56,M,246,En Couple,0,true,7156 XH 34
57590,59,M,550,En Couple,0,true,5638 GA 68
57599,36,M,1001,En Couple,2,true,322 AC 11
57608,26,M,441,En Couple,2,true,9200 OP 89
57615,18,M,546,En Couple,2,true,6822 KM 77
57642,57,M,1140,En Couple,2,true,5448 KZ 94
57645,39,M,494,En Couple,3,true,3726 CJ 37
57648,29,M,429,En Couple,1,true,2944 UL 95
57667,30,F,1221,En Couple,0,true,869 GI 33
57677,54,M,497,En Couple,2,true,6909 RH 87
57681,51,M,563,En Couple,4,true,7972 KX 92
57685,80,M,536,En Couple,4,true,1436 HP 86
57686,28,M,448,En Couple,4,true,7816 NA 58
57697,33,M,508,En Couple,3,true,5850 ES 69
57701,46,M,582,En Couple,2,true,1524 WK 81
57703,18,M,587,En Couple,1,true,4648 CO 31
57705,76,F,204,En Couple,0,true,2607 HY 74
57714,53,F,1304,En Couple,1,true,2794 MA 58
57731,22,M,481,En Couple,2,true,7211 HU 65
57745,65,M,497,En Couple,0,true,7759 IQ 29
57747,83,F,590,En Couple,3,true,9490 PM 30
57753,55,M,562,En Couple,1,true,4505 AP 10
57760,66,F,520,En Couple,2,true,2349 HA 76
57763,20,M,1379,En Couple,2,true,6979 VJ 89
57775,21,M,992,En Couple,2,true,3703 SM 94
57776,27,M,1083,En Couple,2,true,975 IV 50
57788,24,M,567,En Couple,4,true,9379 NK 89
57794,37,M,1084,En Couple,3,true,6279 DS 14
57826,31,M,439,En Couple,2,true,9826 YZ 83
57840,57,F,529,En Couple,4,true,9089 CF 95
57854,44,M,800,En Couple,0,true,7129 JJ 89
57855,23,M,588,En Couple,2,true,1447 ZY 42
