Age,Taux,Enfants à charge,seconde_voiture
18,1130,0,false
34,529,2,true
26,497,0,false
52,717,2,false
26,1349,2,true
23,496,1,false
50,499,0,false
33,1075,0,false
43,1012,0,false
39,533,0,false
44,856,0,false
23,199,3,false
24,709,1,false
44,407,0,false
83,201,0,false
57,189,0,false
22,997,4,false
54,428,0,false
29,485,0,false
32,194,2,false
60,476,0,false
22,571,3,false
32,477,4,true
66,1270,0,true
43,539,0,false
19,238,0,false
43,222,2,true
25,543,-1,false
44,197,3,false
61,1115,2,false
28,466,0,false
23,506,1,false
56,548,4,false
68,418,3,true
20,458,1,false
75,465,3,false
50,946,4,true
75,517,2,false
52,1127,1,false
18,492,1,false
18,1353,2,false
35,568,1,false
20,1075,3,false
26,458,2,false
24,791,0,false
22,583,0,true
24,439,2,false
77,228,1,false
20,599,0,false
29,163,1,true
30,972,0,false
76,485,2,false
43,981,2,false
71,406,0,false
78,975,3,true
20,494,0,false
57,443,3,false
66,1240,0,false
58,445,3,false
31,1127,0,false
48,512,4,false
22,537,0,false
36,208,2,false
29,578,0,false
36,475,2,false
49,1150,1,false
28,186,2,true
63,227,0,true
28,458,0,false
68,196,0,false
23,751,2,true
49,166,0,false
23,548,0,false
46,597,2,false
20,443,0,false
34,201,3,false
55,203,0,true
83,192,4,false
20,1191,2,true
29,414,3,false
70,1278,0,false
29,733,2,false
76,1184,0,true
47,455,2,true
35,506,0,false
26,441,4,false
57,240,1,false
24,246,1,false
26,526,4,false
33,221,1,false
70,1303,2,false
36,210,4,false
59,457,1,false
19,508,1,false
24,169,3,true
47,423,0,false
66,894,0,false
65,1307,0,false
48,1348,0,false
56,420,1,true
19,1317,0,false
30,402,4,false
19,835,3,false
30,550,0,false
53,887,1,false
71,407,2,false
83,173,0,false
26,215,4,false
52,597,1,false
40,1022,4,false
46,439,1,false
39,1190,0,true
59,1022,3,false
29,509,4,false
25,455,3,false
48,589,0,true
25,1368,0,false
31,449,3,true
49,534,2,false
34,1294,0,false
34,523,0,false
33,891,0,false
28,488,0,false
56,490,0,false
19,1380,1,false
30,474,0,false
74,407,4,false
20,595,0,false
37,492,2,false
52,401,0,false
23,450,0,false
29,918,0,false
18,152,1,false
25,994,0,false
83,586,0,false
39,414,1,false
47,997,0,false
21,210,0,false
83,448,1,false
29,422,1,false
74,561,0,false
32,1334,0,false
26,236,2,false
44,953,2,false
56,894,1,true
49,1308,3,false
83,444,1,false
33,161,2,false
22,578,1,false
40,917,0,false
55,150,0,false
23,456,0,false
57,414,0,false
56,1193,0,false
57,410,2,false
25,168,0,true
53,493,3,false
61,458,0,false
25,529,2,false
29,844,0,false
27,494,2,false
78,597,0,false
22,400,2,false
43,449,4,0
24,568,3,false
46,411,2,false
35,743,0,false
53,446,0,false
32,842,0,false
51,203,3,false
37,599,4,true
23,173,1,false
33,183,0,false
28,411,0,true
25,536,0,false
35,587,0,false
63,219,0,false
55,489,1,false
51,546,4,false
62,1173,2,false
38,208,1,false
27,449,0,false
23,159,0,false
74,432,2,false
59,238,0,true
65,803,0,false
23,237,0,false
77,230,3,true
35,888,0,false
25,224,3,false
46,562,2,false
59,166,1,false
70,876,0,false
62,928,1,false
21,438,4,false
71,494,1,false
41,592,0,false
44,1382,0,false
36,734,1,false
25,571,0,false
76,417,3,true
53,741,2,false
28,476,2,false
80,407,0,false
33,431,0,false
26,403,3,false
76,1075,1,false
31,1329,0,false
18,165,1,false
25,757,0,false
40,530,1,false
47,597,2,false
20,173,1,false
83,1048,2,false
49,426,0,false
28,527,0,0
68,492,1,false
19,704,1,false
57,203,0,false
29,495,0,false
53,513,3,false
52,937,2,false
47,544,0,false
50,457,0,false
76,1010,4,false
18,233,0,true
81,470,0,false
54,1360,1,false
69,531,0,false
60,582,0,false
50,542,0,false
40,588,0,false
27,176,2,false
25,175,0,false
48,1393,0,false
35,495,4,false
59,544,1,false
36,437,0,false
42,475,2,false
38,1166,0,false
42,482,0,false
36,503,0,false
46,453,0,false
35,533,4,false
32,210,0,false
18,800,2,false
79,553,0,true
39,506,0,false
32,161,3,false
75,497,0,false
45,589,0,false
40,1066,1,true
28,509,0,false
26,234,2,false
29,453,1,false
52,496,3,0
44,1257,2,false
24,247,0,false
82,888,0,false
33,1083,0,false
31,236,0,false
40,400,0,false
28,1355,2,false
84,752,0,false
18,1361,0,false
49,957,1,false
26,195,1,false
20,741,1,true
82,976,2,false
69,433,1,false
47,417,3,false
18,713,3,false
23,1011,2,false
42,188,1,false
18,182,0,false
43,451,0,false
53,559,3,false
22,590,2,false
47,485,4,false
28,1057,0,false
59,438,1,true
24,403,0,false
50,993,0,false
41,879,1,false
22,213,3,true
57,199,0,false
25,401,1,false
55,231,0,false
44,171,3,false
18,204,4,false
30,882,3,false
20,761,4,false
19,200,0,false
66,186,0,false
73,567,0,false
47,557,4,false
20,490,0,false
22,470,3,false
23,421,2,false
25,235,1,false
41,464,3,false
22,417,2,true
29,953,2,false
28,422,0,false
29,1026,3,true
43,878,0,false
65,1094,2,false
18,428,0,false
57,539,2,false
36,1210,2,false
51,873,3,false
47,978,0,false
40,528,4,false
36,486,0,false
49,1001,2,false
65,751,0,false
31,1233,-1,false
49,528,3,false
79,462,3,false
47,473,0,false
40,485,2,false
18,455,0,false
33,518,0,false
36,539,1,false
33,547,0,false
71,596,0,false
38,841,2,false
29,440,1,false
51,223,4,false
81,711,4,true
59,467,1,false
58,1395,0,false
24,592,4,false
39,157,4,false
57,916,2,false
41,161,1,true
48,152,3,false
70,240,0,false
34,429,0,false
26,915,0,false
24,1330,0,false
55,580,3,false
57,247,3,false
27,492,0,false
80,885,1,true
48,470,0,false
37,477,0,false
21,1107,4,false
22,528,4,false
65,459,3,false
82,1048,2,false
81,461,0,false
41,586,0,false
19,433,0,false
26,732,0,false
79,513,2,false
19,520,3,false
77,513,3,true
22,446,4,false
58,411,0,false
29,218,1,false
58,542,2,false
28,497,2,false
23,714,4,false
37,796,0,false
77,455,0,false
52,1045,0,false
57,162,1,false
60,420,0,false
49,551,0,false
60,205,0,false
83,1068,2,false
18,520,0,false
43,1347,1,false
53,248,0,false
31,525,0,false
45,552,0,false
55,1053,3,true
20,184,0,false
28,596,0,false
83,403,4,false
20,226,0,false
23,983,0,false
24,768,2,true
31,1052,0,false
54,793,0,false
59,920,1,false
41,153,0,false
82,1288,3,false
54,570,3,false
19,435,3,false
30,707,0,false
67,592,1,false
41,233,4,false
82,736,1,false
28,247,4,true
19,749,0,false
41,401,0,false
51,1145,3,true
20,461,0,false
42,976,0,false
43,170,0,false
31,442,0,false
43,753,2,true
33,799,0,false
18,585,3,false
52,244,0,false
32,213,2,false
20,1398,1,false
82,189,3,true
65,597,4,false
54,548,0,false
19,973,2,false
25,773,0,false
27,497,0,false
23,200,0,false
20,798,3,false
81,411,1,false
54,405,2,false
60,419,1,true
19,1131,0,false
24,879,0,false
28,976,2,true
77,855,0,false
52,201,0,false
51,504,4,false
49,561,0,false
54,813,4,false
46,178,4,false
28,245,2,false
32,1196,0,true
78,748,4,false
21,432,0,false
80,206,2,false
76,1080,3,true
38,551,3,false
80,584,0,false
26,567,4,false
46,205,1,false
81,492,3,true
63,451,1,false
48,543,1,false
39,218,2,false
41,162,0,false
56,489,1,false
39,548,0,true
21,580,1,false
19,244,4,false
58,444,0,false
29,523,2,false
72,227,2,false
24,529,0,false
50,205,0,false
28,491,0,false
49,154,0,false
18,480,4,false
52,198,0,false
47,1253,0,false
52,426,3,false
67,705,1,false
21,546,2,false
22,516,0,true
64,460,4,false
18,985,1,false
19,870,4,true
31,1217,0,false
39,199,3,false
52,246,0,false
48,516,1,false
54,726,0,false
23,599,1,false
24,1232,2,false
30,550,0,false
26,509,3,false
29,191,2,false
29,501,2,false
76,221,3,false
20,839,2,false
24,207,3,false
29,473,1, 
84,468,0,false
39,152,1,false
31,433,0,false
55,218,4,false
84,950,1,false
54,980,1,false
34,577,0,false
64,162,0,false
39,444,1,true
59,1259,0,false
37,896,3,false
54,523,1,true
27,580,2,false
52,425,2,false
22,412,1,false
51,194,4,false
40,418,2,false
47,1287,0,false
82,448,0,false
18,574,0,false
59,552,0,false
38,247,0,false
19,485,4,false
22,486,0,false
25,585,0,false
21,1028,0,false
82,193,4,false
45,1238,4,false
73,839,0,false
50,525,3,false
75,590,3,false
46,447,0,false
43,827,1,true
19,1228,2,true
27,577,0,false
77,543,0,false
64,464,0,false
80,413,4,false
47,522,0,false
27,517,1,false
79,1375,1,false
29,553,0,false
22,221,3,false
20,477,0,false
52,514,4,false
19,509,0,false
57,1180,0,false
66,992,0,false
44,555,0,false
81,590,2,false
18,786,0,false
69,202,0,false
70,424,2,false
69,716,2,false
24,163,2,false
41,242,3,false
23,489,0,false
27,401,3,false
19,579,1,false
68,481,0,false
20,217,2,false
31,456,0,false
35,1236,1,false
53,449,0,false
20,467,1,true
64,770,2,false
72,479,4,false
59,595,4,false
47,158,4,false
26,216,4,false
19,734,4,false
32,158,1,false
50,1168,0,false
45,466,1,true
41,463,0,false
40,1339,4,false
70,539,1,true
37,826,0,false
33,187,0,false
57,1227,0,true
50,245,2,false
49,1381,0,false
68,559,0,false
59,224,0,false
21,584,2,false
23,1093,2,false
19,1192,3,false
63,208,0,false
35,455,0,false
39,574,0,false
27,164,4,false
34,1267,0,false
47,517,0,false
44,565,1,false
25,517,2,false
63,439,4,false
60,1230,0,false
60,1327,3,true
20,949,0,false
69,1225,0,true
44,209,0,false
27,774,0,false
59,717,0,false
18,201,4,false
69,412,0,false
36,473,2,true
50,1198,2,false
28,1348,1,false
25,504,3,false
35,1239,2,false
31,954,2,false
34,491,3,false
48,442,2,false
34,521,2,false
30,417,1,false
36,1040,0,false
78,560,4,true
46,455,2,true
34,487,0,false
47,160,0,false
48,1322,0,false
25,421,0,false
46,568,1,false
58,412,0,false
67,402,0,false
18,1324,1,true
27,1072,4,false
69,587,0,false
26,164,4,false
46,497,0,false
45,458,0,false
57,794,1,false
54,578,1,false
42,559,1,false
66,524,3,false
41,176,3,false
49,515,0,false
38,405,0,false
28,1070,2,false
34,596,3,false
19,476,3,false
33,463,4,false
31,556,0,false
50,1383,4,true
50,571,0,false
36,1094,0,true
46,861,0,false
66,973,2,true
72,1027,1,false
59,167,0,false
76,1334,0,false
84,487,4,false
35,537,1,true
80,711,0,false
42,432,1,false
43,904,1,false
58,427,0,false
19,404,2,false
76,554,0,false
25,1105,0,true
36,842,0,true
26,575,0,false
29,473,3,false
38,480,0,false
55,0,1,false
56,181,4,true
25,181,2,false
29,401,0,false
49,237,0,false
32,226,1,false
76,526,1,true
38,548,0,false
52,435,0,true
24,497,0,false
79,443,0,false
26,438,0,false
20,484,0,false
35,576,1,false
22,1255,0,false
67,572,0,false
40,404,2,true
55,514,0,false
28,446,2,false
21,468,0,false
29,820,4,false
27,443,3,false
31,242,4,false
20,1262,0,false
20,196,0,true
19,887,1,false
54,219,1,false
21,956,0,false
24,954,2,false
27,461,4,false
82,1340,0,false
63,992,0,false
75,509,4,false
48,1130,1,false
57,546,2,false
19,201,0,false
36,554,0,false
40,1277,2,false
20,919,0,false
21,551,0,false
21,558,0,false
29,411,4,false
26,1394,0,false
22,465,4,true
19,585,0,false
41,525,0,false
18,1318,0,false
21,1316,1,false
39,499,0,false
27,534,0,false
46,534,0,false
82,720,2,false
19,525,0,false
69,473,0,false
24,931,4,true
67,416,0,false
20,185,3,false
25,1032,0,false
51,1282,2,true
42,166,0,false
39,710,0,false
33,220,3,false
26,1167,0,true
52,498,2,false
72,883,2,false
20,472,0,false
46,1165,0,false
19,560,3,false
51,547,2,true
41,893,1,false
26,478,4,false
54,551,1,false
75,431,0,false
34,1000,3,false
24,521,2,false
29,1233,3,true
31,150,2,false
50,490,0,false
42,506,1,false
25,207,0,false
24,152,2,false
20,586,0,false
48,558,0,false
50,553,0,true
77,486,0,false
23,1341,0,false
52,418,0,false
18,185,2,false
40,452,0,false
45,559,0,false
37,417,0,false
25,953,3,true
19,162,0,false
20,583,1,false
53,944,0,false
59,938,2,false
55,571,3,false
23,842,0,false
23,498,3,false
27,1292,3,true
57,1372,2,true
49,710,2,true
24,1342,0,false
24,756,2,false
32,400,0,false
21,541,0,false
33,1315,2,false
53,497,0,false
23,214,0,false
67,579,0,false
82,225,1,false
72,538,0,false
24,443,4,false
62,153,3,false
57,199,4,false
60,900,0,false
38,493,0,false
22,494,2,false
47,547,3,false
42,417,2,true
30,579,0,false
29,1362,4,false
55,474,0,false
20,451,2,false
26,595,1,false
29,918,4,false
40,186,2,false
20,220,0,false
54,447,0,true
49,591,0,false
22,429,3,false
25,425,2,false
50,208,0,false
22,1038,2,false
39,410,3,false
28,450,0,false
30,504,4,false
23,436,0,false
45,402,0,false
55,415,2,false
26,456,1,true
56,749,2,false
27,599,3,false
33,775,1,false
60,1366,1,false
43,406,2,false
33,1185,0,false
59,454,0,true
25,574,1,false
19,437,0,false
73,774,3,true
28,159,0,false
40,427,4,false
46,978,1,false
22,849,1,true
50,546,2,true
25,543,1,true
51,966,0,false
31,563,0,false
73,1235,0,false
50,1388,1,true
60,440,3,false
19,582,0,false
57,1193,2,true
64,949,3,false
64,1203,0,false
22,419,2,false
22,499,0,true
26,1257,4,false
26,414,1,false
57,1285,1,false
84,232,0,false
20,167,2,false
25,1301,1,false
28,1233,3,false
35,237,2,false
74,403,1,true
53,208,0,false
33,557,1,false
52,457,0,false
28,520,0,false
54,216,2,false
26,552,0,false
26,556,0,false
58,205,0,false
26,1390,1,false
19,236,0,false
59,497,1,false
28,170,2,true
76,164,0,false
36,443,1,false
73,1285,0,true
84,1171,0,false
59,948,2,true
48,475,3,false
23,416,0,false
18,844,0,false
60,1031,0,false
48,410,0,false
32,535,2,false
34,410,1,false
48,561,0,false
30,474,0,true
52,1118,0,false
77,1135,1,false
31,419,3,true
80,586,0,false
35,586,2,true
56,468,1,false
41,904,0,false
30,573,4,true
57,230,0,false
81,791,2,false
30,599,0,false
25,211,2,false
38,1070,0,false
34,564,1,true
57,1047,0,false
44,428,0,false
28,222,1,false
41,495,0,false
22,185,0,false
80,247,1,true
69,565,2,true
82,215,2,false
28,489,0,false
51,950,0,false
34,751,0,false
76,517,1,false
53,160,4,false
24,444,0,false
32,509,3,true
38,1079,3,false
55,422,0,false
52,154,0,false
25,452,4,false
57,223,4,false
44,783,0,false
28,574,0,false
58,494,0,false
62,490,2,false
69,946,2,false
51,417,4,false
41,504,4,true
23,1126,3,false
24,465,3,false
28,1171,0,false
50,429,0,false
50,571,0,false
25,575,0,false
40,493,0,false
23,1317,1,false
50,1234,2,false
24,172,0,false
20,527,0,false
68,159,0,false
35,1316,2,true
53,1322,3,false
21,404,0,false
66,1056,0,false
45,414,2,false
73,1038,1,false
42,721,0,false
54,438,3,true
38,458,4,false
18,873,1,false
19,465,3,false
30,549,3,false
21,820,0,false
55,523,4,false
64,420,0,false
46,467,0,false
25,500,0,false
33,1250,3,false
44,220,3,false
45,574,0,false
69,567,0,false
21,504,0,false
73,473,0,false
53,1326,0,false
47,1093,3,false
39,743,2,false
62,183,2,false
59,443,0,false
21,430,2,false
20,1006,1,false
30,961,1,false
31,545,0,false
76,466,0,false
78,550,2,false
84,544,3,true
20,445,1,false
64,1219,2,true
52,521,0,false
56,202,0,false
69,208,4,false
71,229,0,false
48,236,1,false
44,431,0,true
70,1204,1,false
54,1295,2,false
80,561,2,true
84,425,0,false
55,404,3,false
68,225,0,false
24,550,3,false
76,873,2,false
46,477,3,false
21,158,3,true
61,533,0,false
55,188,0,false
36,1220,4,true
60,553,2,false
52,547,3,false
41,437,0,true
40,165,0,false
18,549,0,false
47,534,0,false
77,557,0,false
50,443,3,false
36,497,1,false
45,536,2,false
79,585,2,true
31,882,1,true
80,801,0,true
44,988,0,false
23,179,1,true
82,934,0,false
68,1027,0,false
66,1120,1,false
51,820,0,false
26,490,4,false
40,1339,0,false
50,233,1,false
47,890,0,false
49,436,4,false
22,247,1,false
59,1174,1,false
33,1228,0,false
49,510,3,false
83,198,0,false
27,150,4,false
35,161,1,false
32,441,2,false
79,497,0,false
24,959,0,false
23,1166,0,false
74,426,1,false
83,480,2,false
27,493,0,false
31,942,2,false
28,587,3,false
56,458,0,false
30,178,4,false
48,464,0,false
34,412,0,false
27,453,1,false
22,559,2,false
67,181,4,false
72,872,0,false
31,454,1,true
24,423,4,false
49,839,0,false
70,1144,4,true
24,977,0,false
84,163,3,false
48,486,1,false
43,236,1,true
21,703,3,false
48,437,1,false
43,186,2,false
35,572,0,false
41,477,1,false
35,1288,0,false
56,1167,1,false
49,580,0,false
48,557,2,true
22,490,1,false
30,1061,0,false
35,592,0,false
25,422,2,false
22,1095,3,false
49,411,0,false
49,1148,0,false
41,591,0,false
23,471,0,false
41,751,0,false
37,535,2,false
35,189,1,false
31,531,2,true
35,447,3,false
53,404,2,false
41,456,0,false
18,164,4,false
28,585,4,false
38,203,2,false
81,193,4,false
32,499,1,false
44,569,1,false
21,976,3,true
44,421,0,true
40,464,3,false
32,1050,0,false
76,1359,2,true
36,230,0,false
40,733,2,false
56,483,4,false
43,556,0,false
36,153,2,false
76,588,2,false
31,446,1,false
30,1116,4,true
50,1251,0,true
38,1214,0,true
57,483,0,false
43,710,2,false
24,561,2,false
31,1044,3,false
26,545,4,true
37,524,0,false
22,873,3,false
36,1053,0,false
39,598,0,false
27,219,0,false
44,515,2,false
76,1329,0,false
18,448,0,false
65,413,0,false
23,1187,0,false
18,151,1,false
36,515,1,false
35,196,2,false
55,718,0,false
55,1054,2,false
53,233,2,false
41,551,0,false
28,477,0,false
81,424,0,false
73,481,0,false
64,572,0,false
19,752,0,false
29,805,0,false
78,586,3,false
19,530,3,false
50,574,0,false
29,195,3,true
44,1116,0,false
26,518,4,false
20,1121,3,false
33,1349,1,false
28,585,2,false
19,709,2,false
73,427,0,false
59,893,0,false
79,525,0,true
72,425,0,false
43,567,0,false
28,455,1,false
49,563,0,false
27,188,0,false
26,993,3,false
52,507,2,false
54,525,3,false
39,246,1,false
72,1035,4,false
40,1132,3,false
77,504,3,false
46,1126,0,true
28,491,4,false
22,1276,1,false
45,1113,0,false
42,865,4,false
20,851,0,false
29,469,0,true
23,185,0,false
47,517,0,false
39,463,0,false
42,506,0,false
34,168,0,false
50,461,3,true
74,502,2,false
23,492,1,false
51,454,3,true
59,1064,4,true
64,249,1,false
18,204,3,false
18,467,3,false
45,577,0,false
56,998,3,false
49,537,0,false
22,514,1,false
46,228,4,false
82,442,1,false
48,568,2,false
24,949,0,false
24,817,0,false
29,1312,0,false
40,473,0,false
48,897,0,false
76,592,0,false
22,549,0,false
27,204,1,false
72,590,1,false
45,414,0,false
41,216,0,false
56,591,2,false
20,490,3,false
58,522,1,false
18,196,0,false
31,409,1,false
25,167,0,true
20,576,3,true
22,497,0,false
40,212,0,true
23,155,3,false
44,1124,1,true
59,223,1,false
68,591,2,false
42,1279,0,false
44,503,0,false
44,184,0,false
53,1267,2,false
40,1094,0,false
22,1011,1,false
66,586,2,true
23,1213,0,false
50,440,3,false
66,440,1,false
36,1333,0,false
27,249,3,false
81,597,1,false
50,435,0,false
21,481,0,false
30,578,0,false
19,578,0,false
33,822,0,true
45,519,0,false
22,241,0,false
61,1181,0,true
25,436,1,false
75,1296,2,true
21,436,1,true
72,195,2,false
65,1142,1,false
18,478,2,false
36,598,0,false
40,1135,0,false
48,462,4,false
22,554,0,false
18,446,0,true
57,596,1,true
26,468,3,false
27,156,0,false
26,193,1,false
18,537,0,false
46,810,0,false
65,1290,0,false
26,581,0,false
74,510,0,false
22,562,0,false
63,510,1,false
72,482,0,false
44,776,0,false
41,421,2,false
77,894,0,false
27,451,0,false
36,1203,0,false
71,409,2,false
22,843,3,false
53,909,2,false
35,209,0,false
36,438,1,false
35,522,0,false
45,1014,2,true
29,236,1,true
75,417,0,false
33,483,0,false
68,449,0,false
34,584,0,false
74,1201,0,false
19,200,4,false
18,583,2,false
37,1117,4,true
59,403,0,false
29,747,0,false
37,412,2,true
51,208,2,false
79,485,2,false
44,526,0,false
18,563,2,true
34,479,0,false
0,569,2,false
52,408,0,false
33,1345,0,false
49,583,3,false
71,1028,1,false
50,535,0,false
46,234,2,false
23,157,0,true
50,572,2,true
81,824,0,false
52,1048,4,false
36,402,1,true
79,738,0,false
43,596,0,true
26,929,2,true
27,829,4,false
35,545,0,false
47,443,1,false
54,522,0,false
72,564,4,false
68,525,0,false
55,516,0,false
52,420,3,false
45,1135,0,false
43,588,0,false
47,1279,1,false
36,548,0,false
35,203,2,false
45,201,0,true
72,1054,0,false
54,578,1,false
41,513,0,false
20,569,4,false
55,992,0,true
36,561,0,true
68,187,2,true
42,170,1,false
80,1069,3,false
30,430,0,false
24,805,1,false
65,1119,0,true
60,569,0,false
70,188,0,false
70,905,3,false
24,857,1,false
39,1309,2,false
39,202,0,false
33,528,0,false
77,1309,0,false
67,1241,0,false
21,501,0,false
44,527,1,false
